room_length,room_breadth,furniture_0_x,furniture_0_y,furniture_0_orientation,furniture_0_category,furniture_1_x,furniture_1_y,furniture_1_orientation,furniture_1_category,furniture_2_x,furniture_2_y,furniture_2_orientation,furniture_2_category,furniture_3_x,furniture_3_y,furniture_3_orientation,furniture_3_category,output_furniture_0_x,output_furniture_0_y,output_furniture_0_orientation,output_furniture_0_category,output_furniture_1_x,output_furniture_1_y,output_furniture_1_orientation,output_furniture_1_category,output_furniture_2_x,output_furniture_2_y,output_furniture_2_orientation,output_furniture_2_category,output_furniture_3_x,output_furniture_3_y,output_furniture_3_orientation,output_furniture_3_category
5.49,7.41,3.41,6.54,248.73,modern_chair,1.06,1.0,172.66,red_brown_sofa,2.3,2.13,316.4,brown_sofa,5.05,0.87,312.95,coffee_table,3.41,6.54,248.73,modern_chair,1.06,1.0,172.66,red_brown_sofa,2.3,2.13,316.4,brown_sofa,5.05,0.87,312.95,coffee_table
4.6,4.37,1.18,3.84,351.88,hexagonal_top_table,2.66,4.27,86.96,antique_desk,3.75,1.03,16.79,green_sofa,2.93,1.92,134.76,brown_sofa,1.18,3.84,351.88,hexagonal_top_table,2.66,4.27,86.96,antique_desk,3.75,1.03,16.79,green_sofa,2.93,1.92,134.76,brown_sofa
6.32,8.76,5.24,2.04,173.81,green_sofa,5.65,7.1,198.35,green_sofa,3.76,6.13,293.41,wooden_beige_sofa,0.68,0.27,121.57,modern_chair,5.24,2.04,173.81,green_sofa,5.65,7.1,198.35,green_sofa,3.76,6.13,293.41,wooden_beige_sofa,0.68,0.27,121.57,modern_chair
4.84,8.58,0.42,2.16,348.57,yellow_armchair,1.86,5.68,294.3,wooden_beige_sofa,2.77,7.13,56.21,yellow_armchair,4.0,0.29,98.38,yellow_armchair,0.42,2.16,348.57,yellow_armchair,1.86,5.68,294.3,wooden_beige_sofa,2.77,7.13,56.21,yellow_armchair,4.0,0.29,98.38,yellow_armchair
6.76,3.03,2.5,1.0,98.74,wooden_beige_sofa,5.36,1.91,166.7,leather_vintage_sofa,3.93,1.9,355.86,hexagonal_top_table,2.88,1.27,133.79,white_armchair,2.5,1.0,98.74,wooden_beige_sofa,5.36,1.91,166.7,leather_vintage_sofa,3.93,1.9,355.86,hexagonal_top_table,2.88,1.27,133.79,white_armchair
6.71,8.98,5.95,7.14,340.94,white_armchair,4.45,3.45,78.56,modern_chair,1.98,5.1,256.45,yellow_armchair,1.74,7.13,8.16,coffee_table,5.95,7.14,340.94,white_armchair,4.45,3.45,78.56,modern_chair,1.98,5.1,256.45,yellow_armchair,1.74,7.13,8.16,coffee_table
8.46,7.34,8.22,6.77,2.63,white_armchair,7.9,3.83,112.17,leather_vintage_sofa,4.31,5.9,195.81,green_sofa,1.85,4.08,136.88,green_sofa,8.22,6.77,2.63,white_armchair,7.9,3.83,112.17,leather_vintage_sofa,4.31,5.9,195.81,green_sofa,1.85,4.08,136.88,green_sofa
6.12,3.22,4.36,0.54,198.1,wooden_beige_sofa,6.06,0.43,154.58,leather_vintage_sofa,2.09,0.16,147.39,red_brown_sofa,5.5,0.84,237.51,white_armchair,4.36,0.54,198.1,wooden_beige_sofa,6.06,0.43,154.58,leather_vintage_sofa,2.09,0.16,147.39,red_brown_sofa,5.5,0.84,237.51,white_armchair
4.18,7.74,1.02,4.18,108.03,green_sofa,2.3,6.41,123.37,hexagonal_top_table,0.39,3.12,18.8,yellow_armchair,3.06,0.02,5.24,white_armchair,1.02,4.18,108.03,green_sofa,2.3,6.41,123.37,hexagonal_top_table,0.39,3.12,18.8,yellow_armchair,3.06,0.02,5.24,white_armchair
7.16,6.41,5.93,3.11,179.27,coffee_table,3.94,0.71,114.0,coffee_table,1.01,4.05,331.31,coffee_table,4.92,5.54,38.81,green_sofa,5.93,3.11,179.27,coffee_table,3.94,0.71,114.0,coffee_table,1.01,4.05,331.31,coffee_table,4.92,5.54,38.81,green_sofa
7.6,9.56,5.71,5.31,46.38,modern_chair,0.59,1.33,112.75,leather_vintage_sofa,6.6,2.41,159.17,white_armchair,2.91,8.74,225.3,coffee_table,5.71,5.31,46.38,modern_chair,0.59,1.33,112.75,leather_vintage_sofa,6.6,2.41,159.17,white_armchair,2.91,8.74,225.3,coffee_table
4.1,3.19,0.31,0.91,283.01,modern_chair,3.52,1.79,222.29,yellow_armchair,3.39,2.07,6.59,leather_vintage_sofa,1.73,0.39,228.22,modern_chair,0.31,0.91,283.01,modern_chair,3.52,1.79,222.29,yellow_armchair,3.39,2.07,6.59,leather_vintage_sofa,1.73,0.39,228.22,modern_chair
6.4,8.98,3.13,7.84,31.38,red_brown_sofa,1.78,5.75,344.96,hexagonal_top_table,2.7,3.25,69.28,brown_sofa,0.78,7.04,333.46,leather_vintage_sofa,3.13,7.84,31.38,red_brown_sofa,1.78,5.75,344.96,hexagonal_top_table,2.7,3.25,69.28,brown_sofa,0.78,7.04,333.46,leather_vintage_sofa
6.07,4.7,3.16,3.09,8.88,wooden_beige_sofa,4.9,1.58,223.37,green_sofa,1.04,1.09,161.43,antique_desk,1.68,3.8,44.56,brown_sofa,3.16,3.09,8.88,wooden_beige_sofa,4.9,1.58,223.37,green_sofa,1.04,1.09,161.43,antique_desk,1.68,3.8,44.56,brown_sofa
6.69,8.76,3.43,5.58,184.76,red_brown_sofa,2.61,5.3,94.29,white_armchair,1.49,2.13,88.61,red_brown_sofa,0.68,7.26,220.39,wooden_beige_sofa,3.43,5.58,184.76,red_brown_sofa,2.61,5.3,94.29,white_armchair,1.49,2.13,88.61,red_brown_sofa,0.68,7.26,220.39,wooden_beige_sofa
4.22,9.35,1.21,8.36,31.47,brown_sofa,4.19,3.57,139.06,coffee_table,0.03,6.88,116.29,coffee_table,0.13,2.71,63.25,wooden_beige_sofa,1.21,8.36,31.47,brown_sofa,4.19,3.57,139.06,coffee_table,0.03,6.88,116.29,coffee_table,0.13,2.71,63.25,wooden_beige_sofa
7.15,9.02,1.09,4.84,28.73,red_brown_sofa,6.03,0.94,328.82,green_sofa,0.69,8.26,40.98,hexagonal_top_table,6.19,6.93,129.38,modern_chair,1.09,4.84,28.73,red_brown_sofa,6.03,0.94,328.82,green_sofa,0.69,8.26,40.98,hexagonal_top_table,6.19,6.93,129.38,modern_chair
6.72,7.05,4.65,6.44,162.34,green_sofa,2.42,0.42,182.04,leather_vintage_sofa,4.6,3.04,1.47,coffee_table,5.17,4.79,329.12,leather_vintage_sofa,4.65,6.44,162.34,green_sofa,2.42,0.42,182.04,leather_vintage_sofa,4.6,3.04,1.47,coffee_table,5.17,4.79,329.12,leather_vintage_sofa
4.69,7.77,4.66,6.79,205.45,antique_desk,2.8,4.5,277.48,coffee_table,4.12,4.03,174.9,yellow_armchair,1.28,0.57,268.71,wooden_beige_sofa,4.66,6.79,205.45,antique_desk,2.8,4.5,277.48,coffee_table,4.12,4.03,174.9,yellow_armchair,1.28,0.57,268.71,wooden_beige_sofa
3.82,7.18,2.52,5.89,179.27,hexagonal_top_table,3.06,6.18,282.66,coffee_table,3.19,5.41,353.96,brown_sofa,1.96,5.25,97.23,leather_vintage_sofa,2.52,5.89,179.27,hexagonal_top_table,3.06,6.18,282.66,coffee_table,3.19,5.41,353.96,brown_sofa,1.96,5.25,97.23,leather_vintage_sofa
4.93,3.8,0.59,0.84,166.16,hexagonal_top_table,4.69,3.39,102.04,white_armchair,2.07,0.68,65.89,wooden_beige_sofa,1.1,0.77,329.32,white_armchair,0.59,0.84,166.16,hexagonal_top_table,4.69,3.39,102.04,white_armchair,2.07,0.68,65.89,wooden_beige_sofa,1.1,0.77,329.32,white_armchair
9.06,9.16,4.54,5.24,15.62,white_armchair,0.82,3.69,129.51,wooden_beige_sofa,0.35,4.96,99.49,coffee_table,0.09,5.8,127.07,antique_desk,4.54,5.24,15.62,white_armchair,0.82,3.69,129.51,wooden_beige_sofa,0.35,4.96,99.49,coffee_table,0.09,5.8,127.07,antique_desk
6.81,3.56,6.45,0.39,127.47,white_armchair,1.44,2.78,180.94,brown_sofa,6.6,0.13,199.1,coffee_table,2.03,0.02,91.77,modern_chair,6.45,0.39,127.47,white_armchair,1.44,2.78,180.94,brown_sofa,6.6,0.13,199.1,coffee_table,2.03,0.02,91.77,modern_chair
5.48,3.87,0.96,1.13,17.79,modern_chair,3.44,1.88,13.82,yellow_armchair,4.06,2.09,123.25,leather_vintage_sofa,3.95,2.75,228.13,coffee_table,0.96,1.13,17.79,modern_chair,3.44,1.88,13.82,yellow_armchair,4.06,2.09,123.25,leather_vintage_sofa,3.95,2.75,228.13,coffee_table
7.39,3.75,0.05,1.61,66.88,leather_vintage_sofa,1.29,2.82,272.41,hexagonal_top_table,1.52,1.39,266.86,yellow_armchair,4.41,1.71,247.52,leather_vintage_sofa,0.05,1.61,66.88,leather_vintage_sofa,1.29,2.82,272.41,hexagonal_top_table,1.52,1.39,266.86,yellow_armchair,4.41,1.71,247.52,leather_vintage_sofa
4.02,3.73,0.45,2.17,18.02,white_armchair,1.95,0.31,132.78,red_brown_sofa,0.16,0.74,91.81,brown_sofa,0.47,0.87,333.71,yellow_armchair,0.45,2.17,18.02,white_armchair,1.95,0.31,132.78,red_brown_sofa,0.16,0.74,91.81,brown_sofa,0.47,0.87,333.71,yellow_armchair
7.73,9.87,5.45,7.97,111.84,antique_desk,2.1,3.72,342.35,leather_vintage_sofa,7.42,0.37,62.42,brown_sofa,1.4,6.27,268.29,wooden_beige_sofa,5.45,7.97,111.84,antique_desk,2.1,3.72,342.35,leather_vintage_sofa,7.42,0.37,62.42,brown_sofa,1.4,6.27,268.29,wooden_beige_sofa
6.54,6.93,3.58,4.59,312.97,hexagonal_top_table,2.43,5.09,211.31,green_sofa,6.44,2.57,286.69,hexagonal_top_table,3.11,3.73,134.29,leather_vintage_sofa,3.58,4.59,312.97,hexagonal_top_table,2.43,5.09,211.31,green_sofa,6.44,2.57,286.69,hexagonal_top_table,3.11,3.73,134.29,leather_vintage_sofa
3.71,4.89,2.53,0.73,2.77,leather_vintage_sofa,0.45,1.62,19.17,antique_desk,1.18,3.43,359.29,hexagonal_top_table,1.37,2.01,100.87,antique_desk,2.53,0.73,2.77,leather_vintage_sofa,0.45,1.62,19.17,antique_desk,1.18,3.43,359.29,hexagonal_top_table,1.37,2.01,100.87,antique_desk
6.71,4.44,3.12,0.12,359.02,hexagonal_top_table,0.23,1.32,193.56,leather_vintage_sofa,1.66,3.37,305.35,leather_vintage_sofa,6.31,2.83,348.58,wooden_beige_sofa,3.12,0.12,359.02,hexagonal_top_table,0.23,1.32,193.56,leather_vintage_sofa,1.66,3.37,305.35,leather_vintage_sofa,6.31,2.83,348.58,wooden_beige_sofa
6.0,4.13,2.85,4.04,106.22,white_armchair,1.09,1.51,26.45,yellow_armchair,4.13,0.34,145.88,white_armchair,1.34,3.09,278.59,green_sofa,2.85,4.04,106.22,white_armchair,1.09,1.51,26.45,yellow_armchair,4.13,0.34,145.88,white_armchair,1.34,3.09,278.59,green_sofa
3.68,3.49,1.36,1.41,287.63,coffee_table,1.52,0.61,340.89,green_sofa,2.32,2.38,69.04,coffee_table,2.03,0.78,303.43,red_brown_sofa,1.36,1.41,287.63,coffee_table,1.52,0.61,340.89,green_sofa,2.32,2.38,69.04,coffee_table,2.03,0.78,303.43,red_brown_sofa
3.44,9.79,0.16,7.78,341.42,leather_vintage_sofa,3.16,4.82,295.49,wooden_beige_sofa,0.55,2.26,241.23,wooden_beige_sofa,0.66,2.23,110.18,leather_vintage_sofa,0.16,7.78,341.42,leather_vintage_sofa,3.16,4.82,295.49,wooden_beige_sofa,0.55,2.26,241.23,wooden_beige_sofa,0.66,2.23,110.18,leather_vintage_sofa
9.22,6.26,6.65,2.57,282.24,modern_chair,0.74,2.59,279.06,modern_chair,6.7,4.13,160.35,green_sofa,3.98,2.37,269.16,leather_vintage_sofa,6.65,2.57,282.24,modern_chair,0.74,2.59,279.06,modern_chair,6.7,4.13,160.35,green_sofa,3.98,2.37,269.16,leather_vintage_sofa
8.93,4.26,7.41,1.4,232.52,white_armchair,8.22,2.9,281.18,green_sofa,2.57,3.44,180.52,brown_sofa,3.18,1.3,232.27,brown_sofa,7.41,1.4,232.52,white_armchair,8.22,2.9,281.18,green_sofa,2.57,3.44,180.52,brown_sofa,3.18,1.3,232.27,brown_sofa
5.27,7.17,0.64,7.02,280.99,wooden_beige_sofa,1.61,0.27,272.43,hexagonal_top_table,2.79,0.96,194.55,leather_vintage_sofa,4.72,3.43,255.93,antique_desk,0.64,7.02,280.99,wooden_beige_sofa,1.61,0.27,272.43,hexagonal_top_table,2.79,0.96,194.55,leather_vintage_sofa,4.72,3.43,255.93,antique_desk
7.41,7.85,6.45,7.16,13.84,yellow_armchair,3.38,7.44,57.42,wooden_beige_sofa,5.97,7.4,142.75,leather_vintage_sofa,1.58,6.39,74.13,yellow_armchair,6.45,7.16,13.84,yellow_armchair,3.38,7.44,57.42,wooden_beige_sofa,5.97,7.4,142.75,leather_vintage_sofa,1.58,6.39,74.13,yellow_armchair
4.32,7.84,2.58,6.53,170.32,brown_sofa,3.04,0.15,184.45,hexagonal_top_table,2.84,1.36,86.65,white_armchair,3.17,0.35,192.42,white_armchair,2.58,6.53,170.32,brown_sofa,3.04,0.15,184.45,hexagonal_top_table,2.84,1.36,86.65,white_armchair,3.17,0.35,192.42,white_armchair
3.44,3.13,0.02,0.95,311.04,green_sofa,1.36,1.97,277.84,antique_desk,2.61,2.68,267.55,hexagonal_top_table,1.33,2.48,27.43,white_armchair,0.02,0.95,311.04,green_sofa,1.36,1.97,277.84,antique_desk,2.61,2.68,267.55,hexagonal_top_table,1.33,2.48,27.43,white_armchair
7.24,8.38,4.31,5.09,343.85,white_armchair,4.46,5.52,340.14,green_sofa,2.4,1.86,253.31,leather_vintage_sofa,4.91,8.13,334.59,brown_sofa,4.31,5.09,343.85,white_armchair,4.46,5.52,340.14,green_sofa,2.4,1.86,253.31,leather_vintage_sofa,4.91,8.13,334.59,brown_sofa
7.23,5.85,5.53,1.73,227.06,green_sofa,1.23,2.01,122.33,antique_desk,0.65,0.35,93.98,modern_chair,5.3,2.04,175.64,red_brown_sofa,5.53,1.73,227.06,green_sofa,1.23,2.01,122.33,antique_desk,0.65,0.35,93.98,modern_chair,5.3,2.04,175.64,red_brown_sofa
5.17,6.71,3.68,3.11,145.92,yellow_armchair,4.64,4.23,146.37,wooden_beige_sofa,0.62,4.12,175.17,red_brown_sofa,3.04,0.36,2.18,leather_vintage_sofa,3.68,3.11,145.92,yellow_armchair,4.64,4.23,146.37,wooden_beige_sofa,0.62,4.12,175.17,red_brown_sofa,3.04,0.36,2.18,leather_vintage_sofa
7.35,7.06,2.94,5.45,47.05,coffee_table,5.12,5.8,150.88,hexagonal_top_table,1.13,4.82,314.82,green_sofa,6.16,0.18,77.57,hexagonal_top_table,2.94,5.45,47.05,coffee_table,5.12,5.8,150.88,hexagonal_top_table,1.13,4.82,314.82,green_sofa,6.16,0.18,77.57,hexagonal_top_table
4.11,4.7,1.46,3.49,353.07,modern_chair,2.29,3.26,138.83,antique_desk,3.32,1.04,266.21,white_armchair,1.98,1.16,294.7,coffee_table,1.46,3.49,353.07,modern_chair,2.29,3.26,138.83,antique_desk,3.32,1.04,266.21,white_armchair,1.98,1.16,294.7,coffee_table
4.96,3.4,0.5,2.48,165.95,red_brown_sofa,1.21,1.17,3.77,green_sofa,1.44,0.99,200.53,yellow_armchair,1.62,3.19,308.6,antique_desk,0.5,2.48,165.95,red_brown_sofa,1.21,1.17,3.77,green_sofa,1.44,0.99,200.53,yellow_armchair,1.62,3.19,308.6,antique_desk
4.61,7.76,0.72,6.18,195.15,brown_sofa,2.72,5.45,210.12,red_brown_sofa,0.18,4.53,257.61,yellow_armchair,0.35,5.6,16.37,antique_desk,0.72,6.18,195.15,brown_sofa,2.72,5.45,210.12,red_brown_sofa,0.18,4.53,257.61,yellow_armchair,0.35,5.6,16.37,antique_desk
8.02,8.22,4.36,0.5,99.87,hexagonal_top_table,5.67,2.28,122.98,wooden_beige_sofa,0.53,4.03,210.41,red_brown_sofa,0.46,1.83,155.76,yellow_armchair,4.36,0.5,99.87,hexagonal_top_table,5.67,2.28,122.98,wooden_beige_sofa,0.53,4.03,210.41,red_brown_sofa,0.46,1.83,155.76,yellow_armchair
9.48,9.28,3.84,3.09,201.11,modern_chair,0.95,4.75,278.97,yellow_armchair,3.97,0.74,36.7,modern_chair,2.33,3.19,3.84,white_armchair,3.84,3.09,201.11,modern_chair,0.95,4.75,278.97,yellow_armchair,3.97,0.74,36.7,modern_chair,2.33,3.19,3.84,white_armchair
4.69,8.98,3.35,0.56,70.13,hexagonal_top_table,3.55,0.84,343.95,yellow_armchair,2.37,6.54,217.73,white_armchair,4.0,8.39,250.54,antique_desk,3.35,0.56,70.13,hexagonal_top_table,3.55,0.84,343.95,yellow_armchair,2.37,6.54,217.73,white_armchair,4.0,8.39,250.54,antique_desk
8.32,8.96,2.04,2.2,214.37,antique_desk,4.34,2.91,188.28,wooden_beige_sofa,3.09,0.62,160.08,coffee_table,5.3,0.14,357.38,leather_vintage_sofa,2.04,2.2,214.37,antique_desk,4.34,2.91,188.28,wooden_beige_sofa,3.09,0.62,160.08,coffee_table,5.3,0.14,357.38,leather_vintage_sofa
5.33,4.55,4.97,4.28,123.83,red_brown_sofa,3.81,3.77,7.29,wooden_beige_sofa,2.71,4.09,292.31,white_armchair,2.98,0.65,27.93,antique_desk,4.97,4.28,123.83,red_brown_sofa,3.81,3.77,7.29,wooden_beige_sofa,2.71,4.09,292.31,white_armchair,2.98,0.65,27.93,antique_desk
7.85,5.14,5.5,0.97,134.53,green_sofa,3.2,4.03,281.4,modern_chair,7.49,4.63,280.86,red_brown_sofa,0.19,1.14,222.52,white_armchair,5.5,0.97,134.53,green_sofa,3.2,4.03,281.4,modern_chair,7.49,4.63,280.86,red_brown_sofa,0.19,1.14,222.52,white_armchair
8.4,9.01,7.66,3.89,11.75,yellow_armchair,3.47,1.77,176.72,brown_sofa,4.8,6.25,228.23,green_sofa,3.12,4.07,22.98,white_armchair,7.66,3.89,11.75,yellow_armchair,3.47,1.77,176.72,brown_sofa,4.8,6.25,228.23,green_sofa,3.12,4.07,22.98,white_armchair
7.58,5.31,2.44,5.1,242.4,modern_chair,1.48,2.63,266.3,white_armchair,7.23,0.84,39.65,leather_vintage_sofa,3.43,3.3,354.29,red_brown_sofa,2.44,5.1,242.4,modern_chair,1.48,2.63,266.3,white_armchair,7.23,0.84,39.65,leather_vintage_sofa,3.43,3.3,354.29,red_brown_sofa
4.28,9.32,3.83,4.63,139.81,antique_desk,2.76,4.03,157.36,modern_chair,2.5,6.62,313.53,red_brown_sofa,3.85,0.26,245.91,wooden_beige_sofa,3.83,4.63,139.81,antique_desk,2.76,4.03,157.36,modern_chair,2.5,6.62,313.53,red_brown_sofa,3.85,0.26,245.91,wooden_beige_sofa
9.12,3.28,5.39,1.8,358.43,brown_sofa,9.12,0.34,136.45,wooden_beige_sofa,6.0,1.92,298.73,antique_desk,6.4,1.78,82.3,yellow_armchair,5.39,1.8,358.43,brown_sofa,9.12,0.34,136.45,wooden_beige_sofa,6.0,1.92,298.73,antique_desk,6.4,1.78,82.3,yellow_armchair
9.91,7.83,2.02,7.5,179.13,hexagonal_top_table,0.83,3.44,80.0,red_brown_sofa,8.84,7.62,118.08,modern_chair,4.16,3.9,89.52,brown_sofa,2.02,7.5,179.13,hexagonal_top_table,0.83,3.44,80.0,red_brown_sofa,8.84,7.62,118.08,modern_chair,4.16,3.9,89.52,brown_sofa
7.73,8.73,1.61,2.43,239.64,yellow_armchair,5.9,2.51,137.18,modern_chair,5.06,5.43,252.02,hexagonal_top_table,0.23,3.15,169.16,wooden_beige_sofa,1.61,2.43,239.64,yellow_armchair,5.9,2.51,137.18,modern_chair,5.06,5.43,252.02,hexagonal_top_table,0.23,3.15,169.16,wooden_beige_sofa
9.82,3.01,9.57,1.87,234.62,green_sofa,5.39,2.3,146.9,red_brown_sofa,9.78,0.25,210.79,red_brown_sofa,5.65,1.52,137.52,brown_sofa,9.57,1.87,234.62,green_sofa,5.39,2.3,146.9,red_brown_sofa,9.78,0.25,210.79,red_brown_sofa,5.65,1.52,137.52,brown_sofa
4.51,9.06,3.76,4.64,120.78,yellow_armchair,2.34,7.69,273.54,antique_desk,4.5,4.51,118.04,yellow_armchair,1.17,7.07,165.56,white_armchair,3.76,4.64,120.78,yellow_armchair,2.34,7.69,273.54,antique_desk,4.5,4.51,118.04,yellow_armchair,1.17,7.07,165.56,white_armchair
4.18,8.33,2.55,0.15,244.38,wooden_beige_sofa,0.43,4.43,176.68,red_brown_sofa,1.31,1.82,164.09,brown_sofa,2.43,3.69,333.55,modern_chair,2.55,0.15,244.38,wooden_beige_sofa,0.43,4.43,176.68,red_brown_sofa,1.31,1.82,164.09,brown_sofa,2.43,3.69,333.55,modern_chair
7.62,4.58,4.79,2.78,112.72,red_brown_sofa,6.02,4.18,22.47,white_armchair,6.08,3.24,142.74,red_brown_sofa,2.93,1.25,336.36,white_armchair,4.79,2.78,112.72,red_brown_sofa,6.02,4.18,22.47,white_armchair,6.08,3.24,142.74,red_brown_sofa,2.93,1.25,336.36,white_armchair
5.59,8.08,5.34,1.58,196.88,wooden_beige_sofa,3.32,0.62,95.34,brown_sofa,3.97,5.27,81.29,wooden_beige_sofa,3.33,5.2,150.47,yellow_armchair,5.34,1.58,196.88,wooden_beige_sofa,3.32,0.62,95.34,brown_sofa,3.97,5.27,81.29,wooden_beige_sofa,3.33,5.2,150.47,yellow_armchair
4.23,5.3,2.07,1.66,353.9,hexagonal_top_table,1.19,1.73,245.72,coffee_table,2.29,0.27,215.43,green_sofa,1.71,0.64,43.89,modern_chair,2.07,1.66,353.9,hexagonal_top_table,1.19,1.73,245.72,coffee_table,2.29,0.27,215.43,green_sofa,1.71,0.64,43.89,modern_chair
8.34,8.26,8.33,3.35,215.79,wooden_beige_sofa,6.53,6.74,66.41,yellow_armchair,3.93,2.59,188.7,modern_chair,0.0,2.68,197.54,red_brown_sofa,8.33,3.35,215.79,wooden_beige_sofa,6.53,6.74,66.41,yellow_armchair,3.93,2.59,188.7,modern_chair,0.0,2.68,197.54,red_brown_sofa
8.69,4.1,1.3,2.7,37.6,yellow_armchair,0.5,3.19,54.18,hexagonal_top_table,1.16,2.88,346.18,white_armchair,3.01,0.39,12.61,hexagonal_top_table,1.3,2.7,37.6,yellow_armchair,0.5,3.19,54.18,hexagonal_top_table,1.16,2.88,346.18,white_armchair,3.01,0.39,12.61,hexagonal_top_table
3.34,4.74,2.96,0.83,207.53,leather_vintage_sofa,1.33,0.12,296.08,green_sofa,2.37,0.86,125.07,modern_chair,1.55,0.06,240.77,antique_desk,2.96,0.83,207.53,leather_vintage_sofa,1.33,0.12,296.08,green_sofa,2.37,0.86,125.07,modern_chair,1.55,0.06,240.77,antique_desk
6.41,8.7,3.1,6.09,73.63,antique_desk,2.81,3.56,225.93,modern_chair,0.71,3.2,196.68,white_armchair,0.96,2.34,157.03,wooden_beige_sofa,3.1,6.09,73.63,antique_desk,2.81,3.56,225.93,modern_chair,0.71,3.2,196.68,white_armchair,0.96,2.34,157.03,wooden_beige_sofa
7.5,7.93,4.56,4.69,77.33,wooden_beige_sofa,4.81,4.47,21.4,coffee_table,6.92,5.43,321.42,modern_chair,2.49,4.97,130.89,white_armchair,4.56,4.69,77.33,wooden_beige_sofa,4.81,4.47,21.4,coffee_table,6.92,5.43,321.42,modern_chair,2.49,4.97,130.89,white_armchair
7.48,6.99,4.97,6.05,220.68,white_armchair,3.0,3.25,95.51,yellow_armchair,3.3,0.05,333.21,leather_vintage_sofa,4.64,1.78,113.26,leather_vintage_sofa,4.97,6.05,220.68,white_armchair,3.0,3.25,95.51,yellow_armchair,3.3,0.05,333.21,leather_vintage_sofa,4.64,1.78,113.26,leather_vintage_sofa
3.06,4.78,2.33,3.78,169.99,white_armchair,1.82,1.74,357.52,hexagonal_top_table,2.18,1.48,288.07,yellow_armchair,1.41,3.14,238.76,white_armchair,2.33,3.78,169.99,white_armchair,1.82,1.74,357.52,hexagonal_top_table,2.18,1.48,288.07,yellow_armchair,1.41,3.14,238.76,white_armchair
9.85,8.96,3.41,6.45,127.9,yellow_armchair,5.3,6.82,103.83,yellow_armchair,3.72,5.31,13.54,leather_vintage_sofa,5.56,5.68,128.84,green_sofa,3.41,6.45,127.9,yellow_armchair,5.3,6.82,103.83,yellow_armchair,3.72,5.31,13.54,leather_vintage_sofa,5.56,5.68,128.84,green_sofa
4.64,5.0,2.86,4.41,149.28,antique_desk,3.6,2.12,268.27,coffee_table,1.6,0.24,99.89,green_sofa,2.91,4.2,283.69,wooden_beige_sofa,2.86,4.41,149.28,antique_desk,3.6,2.12,268.27,coffee_table,1.6,0.24,99.89,green_sofa,2.91,4.2,283.69,wooden_beige_sofa
3.96,9.07,3.62,8.84,301.41,red_brown_sofa,1.73,2.38,63.7,hexagonal_top_table,0.07,1.95,151.24,antique_desk,0.16,4.76,111.83,green_sofa,3.62,8.84,301.41,red_brown_sofa,1.73,2.38,63.7,hexagonal_top_table,0.07,1.95,151.24,antique_desk,0.16,4.76,111.83,green_sofa
3.79,3.35,3.04,0.84,293.82,coffee_table,2.44,3.04,76.95,green_sofa,1.12,0.3,77.54,modern_chair,2.28,3.14,31.32,green_sofa,3.04,0.84,293.82,coffee_table,2.44,3.04,76.95,green_sofa,1.12,0.3,77.54,modern_chair,2.28,3.14,31.32,green_sofa
9.19,7.57,0.68,5.31,234.26,brown_sofa,7.77,7.45,139.76,white_armchair,1.39,1.61,286.91,wooden_beige_sofa,3.44,6.37,91.79,yellow_armchair,0.68,5.31,234.26,brown_sofa,7.77,7.45,139.76,white_armchair,1.39,1.61,286.91,wooden_beige_sofa,3.44,6.37,91.79,yellow_armchair
8.16,4.3,4.06,0.46,2.51,green_sofa,3.68,1.28,197.91,white_armchair,6.06,3.87,177.2,yellow_armchair,3.85,1.65,87.0,yellow_armchair,4.06,0.46,2.51,green_sofa,3.68,1.28,197.91,white_armchair,6.06,3.87,177.2,yellow_armchair,3.85,1.65,87.0,yellow_armchair
4.73,9.25,0.91,3.72,39.71,brown_sofa,4.44,4.6,138.98,brown_sofa,1.48,7.49,298.96,modern_chair,4.73,2.85,304.67,wooden_beige_sofa,0.91,3.72,39.71,brown_sofa,4.44,4.6,138.98,brown_sofa,1.48,7.49,298.96,modern_chair,4.73,2.85,304.67,wooden_beige_sofa
8.62,8.83,1.98,1.05,321.48,leather_vintage_sofa,3.47,0.71,69.8,hexagonal_top_table,4.84,0.41,185.2,coffee_table,2.84,7.56,73.03,hexagonal_top_table,1.98,1.05,321.48,leather_vintage_sofa,3.47,0.71,69.8,hexagonal_top_table,4.84,0.41,185.2,coffee_table,2.84,7.56,73.03,hexagonal_top_table
4.17,6.26,3.74,0.07,323.1,red_brown_sofa,1.07,4.99,93.71,green_sofa,1.74,2.13,170.12,yellow_armchair,1.52,2.32,336.96,brown_sofa,3.74,0.07,323.1,red_brown_sofa,1.07,4.99,93.71,green_sofa,1.74,2.13,170.12,yellow_armchair,1.52,2.32,336.96,brown_sofa
7.79,3.95,6.57,0.75,146.88,hexagonal_top_table,3.23,3.14,332.4,yellow_armchair,6.08,0.38,254.45,green_sofa,7.67,2.86,209.93,coffee_table,6.57,0.75,146.88,hexagonal_top_table,3.23,3.14,332.4,yellow_armchair,6.08,0.38,254.45,green_sofa,7.67,2.86,209.93,coffee_table
6.11,7.51,2.53,5.69,336.68,brown_sofa,5.69,5.25,115.06,brown_sofa,1.37,3.46,103.67,yellow_armchair,0.97,4.59,323.9,coffee_table,2.53,5.69,336.68,brown_sofa,5.69,5.25,115.06,brown_sofa,1.37,3.46,103.67,yellow_armchair,0.97,4.59,323.9,coffee_table
